iter	RMSE
913	0.02678638461
914	0.02678217257
915	0.02678104864
916	0.026776191
917	0.02677408183
918	0.02677017339
919	0.02676689184
920	0.02676098866
921	0.02675571554
922	0.02674807603
923	0.02674393933
924	0.02674097351
925	0.02673796889
926	0.0267286739
927	0.02672657937
928	0.02672247468
929	0.02671861746
930	0.02671701444
931	0.02671170007
932	0.0267064524
933	0.02670496337
934	0.02670163525
935	0.0266987337
936	0.02669413625
937	0.02669303739
938	0.02668668664
939	0.02668205519
940	0.02667802887
941	0.02667364549
942	0.02666953557
943	0.02666779483
944	0.02666153676
945	0.02665854078
946	0.02665640856
947	0.02664956152
948	0.02664262241
949	0.02664049779
950	0.02663588591
951	0.02662851166
952	0.02662006397
953	0.02661248432
954	0.0266087637
955	0.02660359732
956	0.02659987282
957	0.02659455473
958	0.0265925522
959	0.02658796486
960	0.02658657805
961	0.02658036828
962	0.02657589332
963	0.02656998597
964	0.0265640672
965	0.02655970898
966	0.02655077175
967	0.02654662257
968	0.02654385225
969	0.02654153448
970	0.02653876576
971	0.02653621107
972	0.02653264771
973	0.02653187846
974	0.02653030718
975	0.02652385996
976	0.02652217236
977	0.02651730498
978	0.02651304949
979	0.02651096173
980	0.02650408107
981	0.02649748228
982	0.02649094623
983	0.02648944564
984	0.02648664501
985	0.02648107166
986	0.026471328
987	0.02646921401
988	0.02646594349
989	0.02646093436
990	0.02645821557
991	0.02645730334
992	0.02645601708
993	0.02645113506
994	0.02644677912
995	0.02644467961
996	0.02644298013
997	0.02643608537
998	0.02643033703
999	0.02642757328
1000	0.02642493405
1001	0.02641999081
1002	0.02641673087
1003	0.02641535766
1004	0.02641423129
1005	0.02640771632
1006	0.02640469459
1007	0.02639916549
1008	0.02639630934
1009	0.02639080043
1010	0.02638793916
1011	0.02638228728
1012	0.02637662424
1013	0.02637598237
1014	0.02636839818
1015	0.02636347822
1016	0.02635981851
1017	0.02635637915
1018	0.02635102805
1019	0.02634889833
1020	0.02634210626
1021	0.0263397333
1022	0.02633248923
1023	0.02633039035
1024	0.02632570546
1025	0.02632272421
1026	0.02631993369
1027	0.02631650631
1028	0.02631165282
1029	0.02630787192
1030	0.02630529277
1031	0.02630201362
1032	0.02629647823
1033	0.02629466841
1034	0.02629113595
1035	0.02628694462
1036	0.02628457962
1037	0.02627692978
1038	0.02627070943
1039	0.02626643922
1040	0.02626256106
1041	0.02625771288
1042	0.02625534084
1043	0.02624990087
1044	0.02624619589
1045	0.02623972438
1046	0.02623483331
1047	0.0262278018
1048	0.02622372842
1049	0.02622000793
1050	0.02621510852
1051	0.02621206522
1052	0.02620759864
1053	0.02620733624
1054	0.02620391066
1055	0.02620015404
1056	0.026194855
1057	0.02619365743
1058	0.02619007835
1059	0.02618306612
1060	0.02618062661
1061	0.02617541771
1062	0.02617039085
1063	0.02616850263
1064	0.0261621537
1065	0.02615854408
1066	0.0261557532
1067	0.02614872042
1068	0.02614260893
1069	0.02613503669
1070	0.0261339063
1071	0.02613132559
1072	0.02612904886
1073	0.02612736511
1074	0.02612368337
1075	0.02611621338
1076	0.02611345813
1077	0.02610965734
1078	0.02610663426
1079	0.02610063324
1080	0.0260973685
1081	0.026096517
1082	0.02609322415
1083	0.02608906512
1084	0.02608104239
1085	0.02607548569
1086	0.02607157988
1087	0.02606933131
1088	0.02606716085
1089	0.02606422197
1090	0.02606255389
1091	0.02606051844
1092	0.02605801713
1093	0.02605470324
1094	0.02605148254
1095	0.02604593207
1096	0.02604509264
1097	0.02604191964
1098	0.02603866489
1099	0.0260338755
1100	0.02603310366
1101	0.02603034982
1102	0.02602483688
1103	0.02601783346
1104	0.02601023105
1105	0.02600810872
1106	0.0260072927
1107	0.02600412334
1108	0.02600078543
1109	0.02600035636
1110	0.02599773951
1111	0.02599507856
1112	0.02599243474
1113	0.02598403373
1114	0.02598292259
1115	0.02597970492
1116	0.02597543606
1117	0.02597092388
1118	0.02596771378
1119	0.02596446774
1120	0.02595776079
1121	0.02595463969
1122	0.02594936603
1123	0.02594623558
1124	0.02594332839
1125	0.0259379673
1126	0.02593583216
1127	0.02593289046
1128	0.0259301745
1129	0.0259269678
1130	0.02592262544
1131	0.02591934865
1132	0.02591691426
1133	0.02591548721
1134	0.02591103479
1135	0.02590677438
1136	0.02590350804
1137	0.02589963869
1138	0.02589845548
1139	0.02589492881
1140	0.02589339329
1141	0.02589041001
1142	0.02588777052
1143	0.0258850242
1144	0.0258802456
1145	0.02587546754
1146	0.02587232761
1147	0.02586897023
1148	0.02586345739
1149	0.02586154277
1150	0.02585886976
1151	0.02585536562
1152	0.02585487097
1153	0.02585270395
1154	0.02584993588
1155	0.02584658223
1156	0.02584179116
1157	0.02584058684
1158	0.02583625627
1159	0.02583483732
1160	0.02583202709
1161	0.0258265148
1162	0.02582259379
1163	0.02582077662
1164	0.02581829647
1165	0.02581646356
1166	0.02581299957
1167	0.02581113275
1168	0.02580942461
1169	0.0258070012
1170	0.02580167524
1171	0.0257959598
1172	0.02579503975
1173	0.025791708
1174	0.025787514
1175	0.0257794833
1176	0.02577567311
1177	0.02577493127
1178	0.02577280382
1179	0.02577233384
1180	0.02576956545
1181	0.02576370887
1182	0.0257618429
1183	0.02575738708
1184	0.02575356028
1185	0.02575079917
1186	0.02574578286
1187	0.0257427399
1188	0.02573892006
1189	0.02572785651
1190	0.02572406654
1191	0.02571882948
1192	0.02571529481
1193	0.02570889545
1194	0.02570443121
1195	0.02570143347
1196	0.02570033891
1197	0.02569809932
1198	0.02569658135
1199	0.02569385379
1200	0.02569098129
1201	0.02568963726
1202	0.02568749485
1203	0.02568460603
1204	0.02568068805
1205	0.02567734529
1206	0.02567516851
1207	0.02567187486
1208	0.02566985287
1209	0.02566676206
1210	0.02566415758
1211	0.0256624705
1212	0.02566009432
1213	0.02565659501
1214	0.02564880189
1215	0.02564291013
1216	0.02564144352
1217	0.02563889033
1218	0.02563621755
1219	0.02563043115
1220	0.02562535541
1221	0.02561870406
1222	0.0256170395
1223	0.02561534502
1224	0.0256117525
1225	0.02560732117
1226	0.02559764111
1227	0.02559547764
1228	0.02559142035
1229	0.02558718354
1230	0.02558297632
1231	0.02558141821
1232	0.02557600925
1233	0.02557301235
1234	0.02556934415
1235	0.02556651619
1236	0.02556520378
1237	0.02556126496
1238	0.02555766727
1239	0.02555471815
1240	0.02555127103
1241	0.02554785005
1242	0.02554520422
1243	0.02554239944
1244	0.02553960991
1245	0.02553708567
1246	0.0255342537
1247	0.02553064939
1248	0.02552708862
1249	0.0255253092
1250	0.02552271852
1251	0.02552137175
1252	0.02551649683
1253	0.0255098353
1254	0.02550841175
1255	0.02550502768
1256	0.02550219801
1257	0.02550067443
1258	0.02549673579
1259	0.0254953141
1260	0.02548749667
1261	0.02548133291
1262	0.02547949497
1263	0.02547637026
1264	0.02546891977
1265	0.02546606713
1266	0.0254641729
1267	0.02546008286
1268	0.02545651785
1269	0.0254562685
1270	0.02545147759
1271	0.02544906669
1272	0.02544610822
1273	0.02544389088
1274	0.02544111364
1275	0.02543487917
1276	0.02543096609
1277	0.0254292521
1278	0.02542060078
1279	0.02541893565
1280	0.02541395771
1281	0.02541235801
1282	0.02541133244
1283	0.02541073737
1284	0.0254063279
1285	0.02540074691
1286	0.02539703445
1287	0.02539472488
1288	0.02539209626
1289	0.02539054807
1290	0.02538679135
1291	0.02538196106
1292	0.02537912784
1293	0.02537538951
1294	0.02537286569
1295	0.02536857403
1296	0.02536380881
1297	0.02536247449
1298	0.02536120285
1299	0.02535823687
1300	0.02535347388
1301	0.02535157456
1302	0.02534756099
1303	0.02534451764
1304	0.02534305905
1305	0.02534070152
1306	0.02533725072
1307	0.02533404993
1308	0.025331575
1309	0.02533056039
1310	0.02532653802
1311	0.02532395538
1312	0.02531881189
1313	0.02531614985
1314	0.02531309033
1315	0.02530757306
1316	0.02530292688
1317	0.02530164198
1318	0.02530043732
1319	0.025296365
1320	0.02529207182
1321	0.02528553082
1322	0.02528291267
1323	0.02528068773
1324	0.02527822601
1325	0.02527524082
1326	0.02526988624
1327	0.02526568744
1328	0.02526267678
1329	0.02526044497
1330	0.02525687107
1331	0.02525365481
1332	0.02525122341
1333	0.02524676533
1334	0.02524424842
1335	0.02523957684
1336	0.02523353053
1337	0.02523150065
1338	0.02522910757
1339	0.02522579023
1340	0.02522391616
1341	0.02522182203
1342	0.02521850644
1343	0.02521599486
1344	0.02521304795
1345	0.02521010337
1346	0.0252069191
1347	0.02520391512
1348	0.02520232067
1349	0.02519926823
1350	0.025198282
1351	0.02519337002
1352	0.02519119369
1353	0.02518876636
1354	0.02518479795
1355	0.02518332452
1356	0.02517842807
1357	0.0251744942
1358	0.02517028584
1359	0.0251672166
1360	0.02516315398
1361	0.02515802768
1362	0.02515598884
1363	0.02515171187
1364	0.02514951974
1365	0.02514383989
1366	0.02513999961
1367	0.02513595947
1368	0.025133095
1369	0.02513155863
1370	0.02512681895
1371	0.0251241257
1372	0.02512040695
1373	0.02511820394
1374	0.02511655991
1375	0.02511402691
1376	0.02511022206
1377	0.02510755501
1378	0.0251032307
1379	0.02509933235
1380	0.02509613951
1381	0.02509485334
1382	0.02509158102
1383	0.02508513607
1384	0.02508220442
1385	0.025079108
1386	0.02507454656
1387	0.0250720854
1388	0.02507142867
1389	0.02506673624
1390	0.02506434872
1391	0.02506198137
1392	0.02505958507
1393	0.02505663066
1394	0.02505535113
1395	0.02505521474
1396	0.02505228144
1397	0.0250456325
1398	0.02504437603
1399	0.02504140023
1400	0.02503811348
1401	0.02503481607
1402	0.0250342675
1403	0.02503237881
1404	0.02502813822
1405	0.02502739458
1406	0.02502400201
1407	0.02502005168
1408	0.02501610384
1409	0.02501522788
1410	0.02501355179
1411	0.02501092467
1412	0.02500966635
1413	0.02500704219
1414	0.02500337129
1415	0.02500027642
1416	0.02499780681
1417	0.02499484817
1418	0.02499182331
1419	0.02498947064
1420	0.02498580176
1421	0.02498460085
1422	0.02498279914
1423	0.02497996996
1424	0.02497869282
1425	0.02497576229
1426	0.02497382918
1427	0.02496979914
1428	0.02496458885
1429	0.02495970795
1430	0.02495579438
1431	0.024951287
1432	0.02494781193
1433	0.02494548742
1434	0.02494251298
1435	0.02493927848
1436	0.02493765313
1437	0.0249320688
1438	0.02492967394
1439	0.02492838623
1440	0.02492690264
1441	0.02492102184
1442	0.02491919161
1443	0.02491612001
1444	0.02491166584
1445	0.02491080205
1446	0.02490871787
1447	0.02490482533
1448	0.02490053468
1449	0.02489940631
1450	0.02489791304
1451	0.02489542129
1452	0.02489262744
1453	0.02488740706
1454	0.02488415118
1455	0.02488279553
1456	0.02488132101
1457	0.02487830169
1458	0.02487751992
1459	0.02487508748
1460	0.02487414303
1461	0.02487230232
1462	0.02486780895
1463	0.02486162774
1464	0.02485798559
1465	0.02485475146
1466	0.02485324088
1467	0.02485095451
1468	0.02484986364
1469	0.02484486546
1470	0.02484176056
1471	0.02483886475
1472	0.02483631193
1473	0.0248326782
1474	0.02483136759
1475	0.02482761874
1476	0.02482413131
1477	0.02482344816
1478	0.02482047173
1479	0.02481464679
1480	0.02480915248
1481	0.02480337464
1482	0.02479953415
1483	0.02479704214
1484	0.02479428552
1485	0.0247893811
1486	0.02478557204
1487	0.02478468483
1488	0.02478229062
1489	0.02477929186
1490	0.02477841044
1491	0.02477593932
1492	0.0247733611
1493	0.02477171216
1494	0.02477076468
1495	0.02476941896
1496	0.02476689252
1497	0.02476292918
1498	0.02476000826
1499	0.02475691889
